Date,Company,Open,High,Low,Close,Volume
03-06-2024,Google,171.0234817,172.9959963,169.6556212,171.6479492,27459100
04-06-2024,Google,171.7569697,172.321967,170.3791876,172.2624817,26879600
05-06-2024,Google,173.6601252,175.0973778,172.4012833,173.8682861,22068500
06-06-2024,Google,174.3539444,175.5929577,174.2052688,175.176651,23251000
07-06-2024,Google,175.493837,176.3066218,172.7680079,172.9266052,19661400
10-06-2024,Google,173.6311807,175.7051849,171.4380843,173.6708679,23726700
11-06-2024,Google,174.8716214,175.4868725,172.4403711,175.2685547,21540600
12-06-2024,Google,176.8860981,179.0295742,174.7624732,176.4296112,27864700
13-06-2024,Google,174.7624605,175.3876448,173.5418764,173.8197327,20913300
14-06-2024,Google,172.8869285,175.7051942,172.8174569,175.4372559,18063600
17-06-2024,Google,174.1174408,176.9952448,173.4724053,175.8838196,19618500
18-06-2024,Google,175.7845919,176.032679,172.7678595,173.7502747,21869900
20-06-2024,Google,174.0281274,175.9334345,173.6510454,174.9510193,20160100
21-06-2024,Google,175.645688,179.4662359,175.2586727,178.2555695,57759000
24-06-2024,Google,178.7814885,179.5058986,177.3028839,177.8486786,18298000
25-06-2024,Google,178.2456119,182.8798771,178.0471453,182.6218719,23130200
26-06-2024,Google,181.2325567,183.098161,181.0836954,182.4729919,19839000
27-06-2024,Google,182.7707032,184.6264048,182.611939,183.9913025,18848900
28-06-2024,Google,182.9096346,183.7134342,180.5676921,180.7562256,29156600
01-07-2024,Google,181.629531,182.4730332,179.9127725,181.5898438,16006100
02-07-2024,Google,180.6570079,184.1500781,180.1707518,183.8226013,17372500
03-07-2024,Google,183.435599,184.6661013,182.5920968,184.3981781,10242100
05-07-2024,Google,184.4378649,189.3996067,184.3783265,189.1416016,20967500
08-07-2024,Google,188.4469411,188.7148794,186.3431675,187.5836029,21035900
09-07-2024,Google,188.8538218,189.8957906,187.2759914,187.5339966,15121400
10-07-2024,Google,187.7026517,190.282763,187.5835748,189.7171173,15952500
11-07-2024,Google,188.3973351,189.3996014,183.6638293,184.1500854,25625800
12-07-2024,Google,183.6638182,185.6782839,183.0783363,183.6539001,22898400
15-07-2024,Google,183.5050711,186.7996752,183.5050711,185.1027527,16474000
16-07-2024,Google,185.9263603,187.2362521,181.9668855,182.5126801,18290700
17-07-2024,Google,181.5699638,182.1455276,178.5234473,179.6348877,20734100
18-07-2024,Google,180.5379151,181.1035608,175.1197019,176.330368,25315700
19-07-2024,Google,177.5112643,178.9104638,175.7746548,176.3005981,18881900
22-07-2024,Google,179.2081693,181.3020247,178.8509233,180.2799072,24100300
23-07-2024,Google,180.6570223,182.2050834,180.150915,180.3990021,36352700
24-07-2024,Google,172.271661,174.8418394,170.5052824,171.309082,49585200
25-07-2024,Google,171.1999571,172.0930646,165.9107381,166.0000458,44852000
26-07-2024,Google,165.8710142,166.803824,162.8046615,165.722168,41336900
29-07-2024,Google,167.538193,169.1259414,166.7046239,168.2328339,20293800
30-07-2024,Google,168.937379,169.9197941,167.151149,168.9869843,18959700
31-07-2024,Google,171.914452,172.9167185,168.7091556,170.2274475,25729100
01-08-2024,Google,168.9473074,172.7182342,167.587795,169.4533997,24531400
02-08-2024,Google,165.166463,167.2206163,163.4100022,165.3847809,29130100
05-08-2024,Google,154.3101725,163.1718362,153.7445266,158.0314789,53630700
06-08-2024,Google,158.1108778,159.3413953,155.2132221,157.0788269,49004600
07-08-2024,Google,160.0161687,161.732927,157.2574415,157.7238464,25138600
08-08-2024,Google,159.281818,162.4374934,158.9841256,160.7901917,25578800
09-08-2024,Google,158.7856647,162.5367405,157.8429368,162.4176636,28602300
12-08-2024,Google,163.0924373,163.6382167,160.6016336,161.0481873,15895300
13-08-2024,Google,162.1596237,163.4695155,161.7229881,162.9038849,18551700
14-08-2024,Google,161.1573645,161.9710974,156.5032635,159.1428986,40591100
15-08-2024,Google,159.2719294,160.403206,158.3887398,160.0658112,31524300
16-08-2024,Google,160.2344845,163.7970114,159.8970897,161.713089,24208600
19-08-2024,Google,164.0153355,165.4145503,163.0031359,165.3946991,22416200
20-08-2024,Google,165.622931,167.3496226,165.5435565,165.9007874,18341500
21-08-2024,Google,163.8863376,165.5733421,163.4100146,164.5809937,22902000
22-08-2024,Google,165.9801626,166.3076393,162.06039,162.5466461,22493300
23-08-2024,Google,163.4596147,164.9084348,162.5764254,164.3527222,13955700
26-08-2024,Google,165.1069287,166.2679745,163.2016216,164.8886108,14190400
27-08-2024,Google,164.5710496,165.1664647,163.2016192,163.4199219,11821900
28-08-2024,Google,163.7771577,164.3328855,160.2940206,161.6039276,16407400
29-08-2024,Google,163.0527699,164.7000719,159.0238376,160.5421295,19699800
30-08-2024,Google,161.3756884,162.4077391,160.4528116,162.1298828,22123800
03-09-2024,Google,160.4825845,160.6115946,155.2826734,156.1559448,38945300
04-09-2024,Google,155.461299,157.7833905,154.7666582,155.2528992,19353800
05-09-2024,Google,155.1040553,158.2299467,154.7864966,156.0368652,18688700
06-09-2024,Google,156.0964163,156.6223598,149.3980642,149.7652283,37912100
09-09-2024,Google,151.543844,152.4282052,146.2873628,147.7679291,39260500
10-09-2024,Google,149.4969156,150.3117283,147.4002816,147.7182617,31118800
11-09-2024,Google,148.9702729,150.5402656,146.5854827,150.2024231,29607700
12-09-2024,Google,152.8256912,153.8392338,151.6829673,153.7100525,29621500
13-09-2024,Google,154.4453551,157.3766792,154.2267627,156.4625092,29591200
16-09-2024,Google,156.3134669,157.2475146,155.6079731,157.0587158,18379800
17-09-2024,Google,158.0126427,159.5329492,157.3766975,158.3107452,20715600
18-09-2024,Google,158.8472937,159.4832387,157.5952812,158.7976074,23677300
19-09-2024,Google,162.6729,162.7523799,160.3179037,161.1128387,26587700
20-09-2024,Google,162.4642542,162.6927929,161.0333739,162.5536804,40896400
23-09-2024,Google,163.3088699,164.4416475,160.6458394,160.824707,24150900
24-09-2024,Google,161.9972042,162.1860029,159.6720317,161.2618866,23332100
25-09-2024,Google,160.4471024,161.77861,160.2781812,160.46698,18869200
26-09-2024,Google,162.6033508,163.0405658,161.2519657,161.6991119,20319300
27-09-2024,Google,161.7786146,164.6503062,161.5997621,162.9113922,21101300
30-09-2024,Google,162.2854057,165.0974649,162.2257731,164.7993774,20413900
