Date,Company,Open,High,Low,Close,Volume,Year,Month,Day,Price Change,Daily Return %,MA20,MA50
29-04-2022,Amazon,129.848999,130.7610016,121.625,124.2815018,272662000,2022,April,29,-5.5674972,-4.287670481,151.3087002,152.7122606
02-05-2022,Amazon,122.401001,124.6679993,118.375,124.5,148788000,2022,May,2,2.098999,1.71485444,149.3557003,152.1092107
03-05-2022,Amazon,124.0534973,126.2204971,122.8249969,124.2535019,79134000,2022,May,3,0.2000046,0.161224475,147.1510506,151.5422507
04-05-2022,Amazon,123.5999985,126,119.1829987,125.9284973,110746000,2022,May,4,2.3284988,1.883898728,145.2447258,151.0568707
05-05-2022,Amazon,123,123.4990005,115.0725021,116.4069977,144392000,2022,May,5,-6.5930023,-5.360164472,143.1272759,150.4884708
06-05-2022,Amazon,114.8499985,119.050499,113.0814972,114.7724991,124260000,2022,May,6,-0.0774994,-0.067478799,140.9766758,149.7567607
09-05-2022,Amazon,111.3125,114,107.9570007,108.7890015,128124000,2022,May,9,-2.5234985,-2.267039641,138.6931011,148.8567708
10-05-2022,Amazon,111.25,112.6425018,107.1709976,108.8590012,105434000,2022,May,10,-2.3909988,-2.149212404,136.5799515,147.9626907
11-05-2022,Amazon,108.1035004,110.1559982,104.4284973,105.3720016,109704000,2022,May,11,-2.7314988,-2.526744083,134.3091763,147.0472908
12-05-2022,Amazon,102.75,110.7805023,102.4055023,106.9304962,132026000,2022,May,12,4.1804962,4.06860944,131.8786511,146.1448506
13-05-2022,Amazon,109.0690002,113.1839981,107.8000031,113.0550003,93684000,2022,May,13,3.9860001,3.654567377,129.9460762,145.4479807
16-05-2022,Amazon,113.0999985,113.9925003,110.3539963,110.8105011,74566000,2022,May,16,-2.2894974,-2.024312494,127.8473511,144.7513705
17-05-2022,Amazon,113.2750015,115.8000031,111.2764969,115.3684998,76448000,2022,May,17,2.0934983,1.848155614,125.7100014,144.3096805
18-05-2022,Amazon,111.4394989,112.8529968,106.2490005,107.1125031,108380000,2022,May,18,-4.3269958,-3.882820582,123.3657265,143.7316406
19-05-2022,Amazon,106.2805023,110.0339966,106.1930008,107.3190002,88142000,2022,May,19,1.0384979,0.977129274,121.3168762,143.0924405
20-05-2022,Amazon,109.5684967,109.8980026,105.0094986,107.5910034,99500000,2022,May,20,-1.9774933,-1.804800978,119.4789261,142.3079105
23-05-2022,Amazon,108.4609985,108.8190002,103.9499969,107.5569992,107798000,2022,May,23,-0.9039993,-0.833478681,117.5530758,141.5485603
24-05-2022,Amazon,104.0250015,105.4000015,101.2600021,104.0999985,102934000,2022,May,24,0.074997,0.072095168,115.7885254,140.7935004
25-05-2022,Amazon,103.6555023,108.1750031,103.6500015,106.7750015,93120000,2022,May,25,3.1194992,3.009487322,114.2189251,139.9816704
26-05-2022,Amazon,107.9700012,112.6654968,107.4534988,111.0774994,93002000,2022,May,26,3.1074982,2.878112592,112.5429752,139.1411403
27-05-2022,Amazon,113.5500031,115.1869965,112.6279984,115.1464996,93660000,2022,May,27,1.5964965,1.405985431,112.0862251,138.2992903
31-05-2022,Amazon,116.2799988,121.9944992,115.6750031,120.2095032,144634000,2022,May,31,3.9295044,3.379346784,111.8717003,137.4784703
01-06-2022,Amazon,122.2559967,125.1790009,120.6224976,121.6839981,127528000,2022,June,1,-0.5719986,-0.467869565,111.7432251,136.6823203
02-06-2022,Amazon,121.6839981,125.6100006,120.0449982,125.5110016,100560000,2022,June,2,3.8270035,3.145034318,111.7223503,135.8947601
03-06-2022,Amazon,124.1999969,124.4000015,121.0465012,122.3499985,97604000,2022,June,3,-1.8499984,-1.48953176,112.0195004,135.0736
06-06-2022,Amazon,125.25,128.9900055,123.8099976,124.7900009,135269000,2022,June,6,-0.4599991,-0.36726475,112.5203754,134.2964099
07-06-2022,Amazon,122.0100021,124.0999985,120.6299973,123,85156700,2022,June,7,0.9899979,0.811407166,113.2309254,133.4609399
08-06-2022,Amazon,122.6100006,123.75,120.75,121.1800003,64926600,2022,June,8,-1.4300003,-1.166299888,113.8469753,132.5047301
09-06-2022,Amazon,119.9899979,121.3000031,116.0999985,116.1500015,67029800,2022,June,9,-3.8399964,-3.200263745,114.3858753,131.4414301
10-06-2022,Amazon,113.4199982,114.5,109.0500031,109.6500015,87266000,2022,June,10,-3.7699967,-3.323925904,114.5218506,130.3084102
13-06-2022,Amazon,104.1900024,106.5400009,101.8600006,103.6699982,99277700,2022,June,13,-0.5200042,-0.499092224,114.0526005,129.1218602
14-06-2022,Amazon,104.1900024,104.8799973,101.4300003,102.3099976,69728800,2022,June,14,-1.8800048,-1.804400381,113.6275753,127.8968602
15-06-2022,Amazon,103.8600006,109.0599976,103.5299988,107.6699982,85011100,2022,June,15,3.8099976,3.668397437,113.2426502,126.6833302
16-06-2022,Amazon,104.4700012,104.5800018,102.0100021,103.6600037,82186300,2022,June,16,-0.8099975,-0.775339802,113.0700253,125.4754305
17-06-2022,Amazon,102.8000031,106.9800034,102.5100021,106.2200012,99772100,2022,June,17,3.4199981,3.3268463,113.0150753,124.4247105
21-06-2022,Amazon,108.1999969,111.6299973,103.5599976,108.6800003,70901200,2022,June,21,0.4800034,0.443626076,113.0695252,123.4426205
22-06-2022,Amazon,107.4300003,112.1299973,107.0199966,108.9499969,60040100,2022,June,22,1.5199966,1.414871633,113.139175,122.5324106
23-06-2022,Amazon,110.3899994,113,107.9300003,112.4400024,64345300,2022,June,23,2.050003,1.857054997,113.5561752,121.7587708
24-06-2022,Amazon,112.3799973,116.7099991,111.4300003,116.4599991,69867600,2022,June,24,4.0800018,3.630540931,114.0404251,121.0722206
27-06-2022,Amazon,117.0899963,117.9800034,112.6999969,113.2200012,62133200,2022,June,27,-3.8699951,-3.305145804,114.1475502,120.2258006
28-06-2022,Amazon,113.5,114.8499985,107.0400009,107.4000015,74942900,2022,June,28,-6.0999985,-5.374448018,113.7602253,119.3396707
29-06-2022,Amazon,107.3799973,110.9899979,106.9100037,108.9199982,66375300,2022,June,29,1.5400009,1.434159935,113.19575,118.4623706
30-06-2022,Amazon,108.1100006,108.1800003,102.5199966,106.2099991,97679400,2022,June,30,-1.9000015,-1.757470622,112.4220501,117.4242607
01-07-2022,Amazon,106.2900009,109.75,105.8499985,109.5599976,73021200,2022,July,1,3.2699967,3.07648572,111.6244999,116.5355006
05-07-2022,Amazon,107.5999985,114.0800018,106.3199997,113.5,76583700,2022,July,5,5.9000015,5.483272846,111.182,115.8395805
06-07-2022,Amazon,113.2099991,115.4800034,112.0100021,114.3300018,66958900,2022,July,6,1.1200027,0.989314291,110.659,115.2391805
07-07-2022,Amazon,113.8499985,116.9899979,113.4899979,116.3300018,57872300,2022,July,7,2.4800033,2.178307714,110.3255001,114.6443004
08-07-2022,Amazon,114.5999985,116.5800018,113.6900024,115.5400009,45719700,2022,July,8,0.9400024,0.820246433,110.0435001,114.1672803
11-07-2022,Amazon,114.0800018,114.3000031,110.8700027,111.75,53487600,2022,July,11,-2.3300018,-2.042427913,109.8235001,113.6389401
12-07-2022,Amazon,112.1600037,113.2300034,108.3399963,109.2200012,54280300,2022,July,12,-2.9400025,-2.621257492,109.802,112.9314102
13-07-2022,Amazon,107.0299988,111.7799988,106.0100021,110.4000015,61353800,2022,July,13,3.3700027,3.148652469,110.1385002,112.6537802
14-07-2022,Amazon,110.2399979,111.1800003,107.5800018,110.6299973,51163100,2022,July,14,0.3899994,0.353773047,110.5545002,112.3763802
15-07-2022,Amazon,112.5,115.5899963,111.5899963,113.5500031,84317800,2022,July,15,1.0500031,0.933336089,110.8485004,112.1623102
18-07-2022,Amazon,115,117.2399979,113.1500015,113.7600021,59115400,2022,July,18,-1.2399979,-1.078259043,111.3535004,111.9189403
19-07-2022,Amazon,115.6999969,118.9499969,114.0299988,118.2099991,60990000,2022,July,19,2.5100022,2.16940559,111.9530003,111.9550003
20-07-2022,Amazon,118.6200027,123.4800034,118.3199997,122.7699966,71268300,2022,July,20,4.1499939,3.49856163,112.6575001,112.1149503
21-07-2022,Amazon,123.1999969,124.8499985,121.2600021,124.6299973,60239900,2022,July,21,1.4300004,1.16071464,113.4415001,112.4317702
22-07-2022,Amazon,125.0100021,125.5,121.3499985,122.4199982,51463800,2022,July,22,-2.5900039,-2.071837338,113.9404999,112.7029901
25-07-2022,Amazon,122.6999969,123.6399994,120.0299988,121.1399994,50221300,2022,July,25,-1.5599975,-1.271391638,114.1744999,113.0183501
26-07-2022,Amazon,115.7900009,118.1500015,114.5299988,114.8099976,67075100,2022,July,26,-0.9800033,-0.846362633,114.2539997,113.1759401
27-07-2022,Amazon,117.3099976,121.9000015,117.1600037,120.9700012,61582000,2022,July,27,3.6600036,3.119941757,114.9324997,113.3342401
28-07-2022,Amazon,121.5699997,122.8399963,118.0800018,122.2799988,82245500,2022,July,28,0.7099991,0.584024925,115.6004997,113.5636301
29-07-2022,Amazon,134.8999939,137.6499939,132.4100037,134.9499969,148892900,2022,July,29,0.050003,0.037066718,117.0374996,113.95526
01-08-2022,Amazon,134.9600067,138.8300018,133.5099945,135.3899994,76846900,2022,August,1,0.4299927,0.318607498,118.3289997,114.5208099
02-08-2022,Amazon,134.7200012,137.4400024,134.0899963,134.1600037,61922400,2022,August,2,-0.5599975,-0.4156751,119.3619999,115.05763
03-08-2022,Amazon,136.2100067,140.4900055,136.0500031,139.5200043,71827800,2022,August,3,3.3099976,2.430069332,120.6215,115.69621
04-08-2022,Amazon,140.5800018,143.5599976,139.5500031,142.5700073,70585000,2022,August,4,1.9900055,1.415567986,121.9335003,116.3964702
05-08-2022,Amazon,140.1000061,142.8600006,139.6000061,140.8000031,50686900,2022,August,5,0.699997,0.499640949,123.1965004,117.1304703
08-08-2022,Amazon,142.0500031,144.2299957,138.2899933,139.4100037,52229000,2022,August,8,-2.6399994,-1.858500065,124.5795006,117.7831703
09-08-2022,Amazon,138.0500031,138.9499969,136.2100067,137.8300018,40434700,2022,August,9,-0.2200013,-0.159363488,126.0100006,118.3182204
10-08-2022,Amazon,142.8999939,144.6000061,141.0099945,142.6900024,54773800,2022,August,10,-0.2099915,-0.146949971,127.6245007,118.8690904
11-08-2022,Amazon,143.8600006,144.4900055,139.7599945,140.6399994,44867300,2022,August,11,-3.2200012,-2.238288048,129.1250008,119.2777004
12-08-2022,Amazon,142.0500031,143.5700073,140.1199951,143.5500031,47643500,2022,August,12,1.5,1.055966186,130.6250008,119.7150205
15-08-2022,Amazon,142.8000031,143.7599945,141.4900055,143.1799927,39014600,2022,August,15,0.3799896,0.266099154,132.0960003,120.0684003
16-08-2022,Amazon,143.9100037,146.5700073,142,144.7799988,59102900,2022,August,16,0.8699951,0.604541087,133.4245003,120.5170003
17-08-2022,Amazon,142.6900024,143.3800049,140.7799988,142.1000061,48149800,2022,August,17,-0.5899963,-0.413481176,134.3910008,120.8632004
18-08-2022,Amazon,141.3200073,142.7700043,140.3800049,142.3000031,37458700,2022,August,18,0.9799958,0.69345864,135.2745011,121.2492004
19-08-2022,Amazon,140.4700012,141.1100006,137.9100037,138.2299957,47792800,2022,August,19,-2.2400055,-1.594650446,136.0650009,121.5902004
22-08-2022,Amazon,135.7200012,136.3200073,132.8500061,133.2200012,50461500,2022,August,22,-2.5,-1.842027688,136.669001,121.9316003
23-08-2022,Amazon,133.4100037,134.9900055,132.9499969,133.6199951,36252100,2022,August,23,0.2099914,0.157403039,137.6095009,122.4110002
24-08-2022,Amazon,132.75,135.4700012,132.1000061,133.8000031,38627000,2022,August,24,1.0500031,0.790962787,138.251001,123.0136003
25-08-2022,Amazon,135.2599945,137.4199982,134.2799988,137.2799988,37496300,2022,August,25,2.0200043,1.49342332,139.001001,123.7130003
26-08-2022,Amazon,136.5500031,137.8300018,130.5,130.75,53322700,2022,August,26,-5.8000031,-4.247530552,138.7910011,124.1746004
29-08-2022,Amazon,129.8999939,131.9499969,128.7700043,129.7899933,48101600,2022,August,29,-0.1100006,-0.084680989,138.5110008,124.6972002
30-08-2022,Amazon,131.25,132.0700073,126.8499985,128.7299957,49203000,2022,August,30,-2.5200043,-1.920003276,138.2395004,125.1474001
31-08-2022,Amazon,129.4499969,130.5899963,126.7399979,126.7699966,53648700,2022,August,31,-2.6800003,-2.070297693,137.6020001,125.5092
01-09-2022,Amazon,126,128.0200043,123.6600037,127.8199997,56636100,2022,September,1,1.8199997,1.444444206,136.8644997,125.8866
02-09-2022,Amazon,129.5,131.3800049,126.3899994,127.5100021,57429800,2022,September,2,-1.9899979,-1.536677915,136.1999996,126.188
06-09-2022,Amazon,127.9199982,128.6199951,124.7399979,126.1100006,43888600,2022,September,6,-1.8099976,-1.414944986,135.5349995,126.3810001
07-09-2022,Amazon,126.1200027,129.8200073,125.4000015,129.4799957,47900300,2022,September,7,3.359993,2.664123793,135.1174992,126.7062
08-09-2022,Amazon,127.7200012,130.2799988,127.0999985,129.8200073,43988500,2022,September,8,2.1000061,1.644226496,134.4739994,127.1546001
09-09-2022,Amazon,130.9100037,133.6900024,130.7599945,133.2700043,49387600,2022,September,9,2.3600006,1.802765666,134.1054996,127.6416002
12-09-2022,Amazon,134.1000061,136.4900055,134,136.4499969,53826900,2022,September,12,2.3499908,1.752416624,133.7504993,128.2464001
13-09-2022,Amazon,131.0099945,131.3999939,126.2699966,126.8199997,72694000,2022,September,13,-4.1899948,-3.198225308,132.9324997,128.5916002
14-09-2022,Amazon,127.3600006,128.8399963,126.3300018,128.5500031,45316800,2022,September,14,1.1900025,0.934361255,132.1209999,128.8926003
15-09-2022,Amazon,127.3799973,130.3699951,125.5,126.2799988,52887200,2022,September,15,-1.0999985,-0.863556699,131.3299995,129.1316002
16-09-2022,Amazon,122.7799988,123.8700027,120.6999969,123.5299988,115667800,2022,September,16,0.75,0.610848678,130.3914993,129.2756001
19-09-2022,Amazon,122.1600037,124.7099991,121.8000031,124.6600037,47279700,2022,September,19,2.5,2.046496336,129.7129997,129.4580002
20-09-2022,Amazon,123.3499985,124.4000015,121.1399994,122.1900024,47698400,2022,September,20,-1.1599961,-0.940410307,129.1614998,129.6668002
21-09-2022,Amazon,122.4899979,123.7600021,118.4499969,118.5400009,58498900,2022,September,21,-3.949997,-3.224750647,128.4075001,129.8532002
22-09-2022,Amazon,117.0800018,118.7900009,116.2600021,117.3099976,55229200,2022,September,22,0.2299958,0.196443284,127.5829998,129.9914002
23-09-2022,Amazon,116,116.0500031,112.0599976,113.7799988,65126700,2022,September,23,-2.2200012,-1.913794138,126.4079998,130.0544002
26-09-2022,Amazon,113.3000031,117.3399963,113.1299973,115.1500015,62723300,2022,September,26,1.8499984,1.632831729,125.6279999,130.0864002
27-09-2022,Amazon,117.1999969,118.3199997,113.0500031,114.4100037,60094700,2022,September,27,-2.7899932,-2.380540336,124.8590004,130.0994002
28-09-2022,Amazon,114.3799973,118.6999969,113.8000031,118.0100021,55763800,2022,September,28,3.6300048,3.173636025,124.3230007,130.0954002
29-09-2022,Amazon,115.5999985,116.0699997,113.0599976,114.8000031,58969700,2022,September,29,-0.7999954,-0.692037552,123.724501,129.9360004
30-09-2022,Amazon,114.0800018,116.9199982,112.8399963,113,59479600,2022,September,30,-1.0800018,-0.94670563,122.9835011,129.7034004
03-10-2022,Amazon,113.5800018,116.9100037,112.4499969,115.8799973,50941900,2022,October,3,2.2999955,2.025000408,122.4020008,129.5726004
04-10-2022,Amazon,119.8899994,123,119.7900009,121.0899963,62812600,2022,October,4,1.1999969,1.000914927,122.1510006,129.5716003
05-10-2022,Amazon,118.5800018,121.75,117.6900024,120.9499969,48217500,2022,October,5,2.3699951,1.998646537,121.7245007,129.6944003
06-10-2022,Amazon,120.7699966,121.5299988,119.5,120.3000031,42253800,2022,October,6,-0.4699935,-0.389164125,121.2485005,129.6810004
07-10-2022,Amazon,118,118.1699982,113.8799973,114.5599976,54678000,2022,October,7,-3.4400024,-2.915256271,120.3130001,129.5266003
10-10-2022,Amazon,115.0999985,116.25,112.4300003,113.6699982,42339700,2022,October,10,-1.4300003,-1.242398192,119.1740002,129.1010004
11-10-2022,Amazon,112.7099991,115.4800034,110.3899994,112.2099991,56432200,2022,October,11,-0.5,-0.443616364,118.4435002,128.6374004
12-10-2022,Amazon,112.4899979,113.8300018,111.4000015,112.9000015,45728700,2022,October,12,0.4100036,0.364480049,117.6610001,128.2122003
13-10-2022,Amazon,107.8799973,113.4400024,105.3499985,112.5299988,86868100,2022,October,13,4.6500015,4.310346326,116.9735001,127.6724002
14-10-2022,Amazon,114.0999985,114.9599991,106.5999985,106.9000015,67737300,2022,October,14,-7.199997,-6.310251617,116.1420002,126.9590001
17-10-2022,Amazon,110.1100006,114.1900024,110.0899963,113.7900009,62782000,2022,October,17,3.6800003,3.342112687,115.5985001,126.4188001
18-10-2022,Amazon,119.0599976,119.5199966,114.7900009,116.3600006,65607400,2022,October,18,-2.699997,-2.267761679,115.307,125.9578
19-10-2022,Amazon,114.7099991,116.5899963,113.2200012,115.0699997,47198100,2022,October,19,0.3600006,0.313835413,115.1334999,125.5025999
20-10-2022,Amazon,113.8300018,118.2399979,113.5100021,115.25,48795100,2022,October,20,1.4199982,1.247472703,115.0305,124.9537999
21-10-2022,Amazon,114.7900009,119.5899963,114.5,119.3199997,55660500,2022,October,21,4.5299988,3.946335713,115.3075001,124.5273999
24-10-2022,Amazon,119.9800034,120.3899994,116.5699997,119.8199997,49531500,2022,October,24,-0.1600037,-0.133358639,115.541,124.0527998
25-10-2022,Amazon,119.6500015,121.3199997,118.9499969,120.5999985,50934600,2022,October,25,0.949997,0.793979932,115.8504997,123.6012
26-10-2022,Amazon,116,119.3499985,114.7600021,115.6600037,68802300,2022,October,26,-0.3399963,-0.293100259,115.7329998,123.0188001
27-10-2022,Amazon,113.9199982,114.1200027,109.7699966,110.9599991,129605400,2022,October,27,-2.9599991,-2.598313858,115.5409996,122.3959999
28-10-2022,Amazon,97.91000366,103.9599991,97.66000366,103.4100037,223133400,2022,October,28,5.50000004,5.617403569,115.0614998,121.6181999
31-10-2022,Amazon,103.5599976,104.8700027,100.7399979,102.4400024,99251400,2022,October,31,-1.1199952,-1.081494038,114.3895001,120.9024001
01-11-2022,Amazon,103.9899979,104.5800018,96.05999756,96.79000092,153370000,2022,November,1,-7.19999698,-6.923739903,113.1745003,120.1738001
02-11-2022,Amazon,97.31999969,97.73999786,92.01000214,92.12000275,135761800,2022,November,2,-5.19999694,-5.343194571,111.7330006,119.3438002
03-11-2022,Amazon,92.47000122,93.5,89.01999664,89.30000305,136683300,2022,November,3,-3.16999817,-3.428136832,110.1830006,118.4538002
04-11-2022,Amazon,91.48999786,92.44000244,88.04000092,90.98000336,129101300,2022,November,4,-0.5099945,-0.557431973,109.0040009,117.5278003
07-11-2022,Amazon,91.94999695,92.09999847,89.04000092,90.52999878,77495700,2022,November,7,-1.41999817,-1.544315625,107.8470009,116.7234003
08-11-2022,Amazon,90.79000092,91.72000122,88.23000336,89.98000336,88703400,2022,November,8,-0.80999756,-0.892166044,106.7355011,115.9272005
09-11-2022,Amazon,89.47000122,89.48000336,85.87000275,86.13999939,90796200,2022,November,9,-3.33000183,-3.721919956,105.397501,115.0754005
10-11-2022,Amazon,92.94000244,98.69000244,91.65000153,96.62999725,173414900,2022,November,10,3.68999481,3.970297733,104.6025009,114.4726006
11-11-2022,Amazon,97.87999725,101.1900024,96.66000366,100.7900009,111590500,2022,November,11,2.91000365,2.97303201,104.2970009,113.9320006
14-11-2022,Amazon,98.76999664,100.1200027,97.29000092,98.48999786,99533100,2022,November,14,-0.27999878,-0.283485663,103.5320007,113.3516005
15-11-2022,Amazon,103.2099991,103.7900009,97.33999634,98.94000244,111336300,2022,November,15,-4.26999666,-4.137192808,102.6610008,112.8082005
16-11-2022,Amazon,96.84999847,98.48999786,95.54000092,97.12000275,87958800,2022,November,16,0.27000428,0.278786045,101.763501,112.1610007
17-11-2022,Amazon,95.37000275,96.97000122,94.02999878,94.84999847,82617900,2022,November,17,-0.52000428,-0.545249308,100.7435009,111.4616005
18-11-2022,Amazon,95.94999695,95.98999786,92.48000336,94.13999939,72428200,2022,November,18,-1.80999756,-1.886396683,99.48450089,110.6790004
21-11-2022,Amazon,93.97000122,95.01999664,90.58999634,92.45999908,84330300,2022,November,21,-1.51000214,-1.606898074,98.11650086,109.7992004
22-11-2022,Amazon,92.62000275,93.34999847,90.87000275,93.19999695,62192000,2022,November,22,0.5799942,0.62620836,96.74650078,109.1268004
23-11-2022,Amazon,93.23999786,94.58000183,92.83000183,94.12999725,59414700,2022,November,23,0.88999939,0.954525322,95.67000046,108.4384003
25-11-2022,Amazon,93.79000092,94.43000031,93.06999969,93.41000366,35088600,2022,November,25,-0.37999726,-0.405157539,94.79250069,107.7810004
28-11-2022,Amazon,93.93000031,96.40000153,93.43000031,93.94999695,74943100,2022,November,28,0.01999664,0.021288875,94.31950035,107.1894003
29-11-2022,Amazon,94.04000092,94.41000366,91.44000244,92.41999817,65567300,2022,November,29,-1.62000275,-1.722674111,93.81850014,106.5446002
30-11-2022,Amazon,92.47000122,96.54000092,91.52999878,96.54000092,102805800,2022,November,30,4.0699997,4.401427107,93.80600014,106.0316002
01-12-2022,Amazon,96.98999786,97.23000336,94.91999817,95.5,68488000,2022,December,1,-1.48999786,-1.536238677,93.975,105.5708002
02-12-2022,Amazon,94.48000336,95.36000061,93.77999878,94.12999725,72496400,2022,December,2,-0.35000611,-0.370455226,94.21649971,105.1072002
05-12-2022,Amazon,93.05000305,94.05999756,90.81999969,91.01000214,71535500,2022,December,5,-2.04000091,-2.1923706,94.21799965,104.6518002
06-12-2022,Amazon,90.5,91.04000092,87.90000153,88.25,75503600,2022,December,6,-2.25,-2.486187845,94.10399971,104.1138002
07-12-2022,Amazon,88.33999634,89.88999939,87.48000336,88.45999908,68086900,2022,December,7,0.12000274,0.135841912,94.02799949,103.5948001
08-12-2022,Amazon,89.23999786,90.86000061,87.87999725,90.34999847,73305900,2022,December,8,1.11000061,1.243837558,94.23849945,103.0416
09-12-2022,Amazon,88.90000153,90.30000305,88.62999725,89.08999634,67398500,2022,December,9,0.18999481,0.213717443,93.8614994,102.5273999
12-12-2022,Amazon,89.20999908,90.58000183,87.87000275,90.55000305,61999800,2022,December,12,1.34000397,1.502078224,93.34949951,102.0784
13-12-2022,Amazon,95.23000336,96.25,90.51999664,92.48999786,100212000,2022,December,13,-2.7400055,-2.87725024,93.04949951,101.6106
14-12-2022,Amazon,92.5,93.45999908,89.87000275,91.58000183,70298000,2022,December,14,-0.91999817,-0.994592616,92.68149948,101.0204001
15-12-2022,Amazon,89.88999939,89.97000122,87.47000122,88.44999695,84802900,2022,December,15,-1.44000244,-1.601960674,92.24799919,100.3704001
16-12-2022,Amazon,88.26999664,89.34999847,86.73000336,87.86000061,146144100,2022,December,16,-0.40999603,-0.46447949,91.8984993,99.72160004
19-12-2022,Amazon,87.51000214,87.62999725,84.51000214,84.91999817,83531500,2022,December,19,-2.59000397,-2.959666217,91.43749924,99.12880005
20-12-2022,Amazon,85.33000183,86.61000061,84.33000183,85.19000244,74348300,2022,December,20,-0.13999939,-0.164068191,91.0739994,98.55920013
21-12-2022,Amazon,86.18000031,87.23000336,85.20999908,86.76999664,59267200,2022,December,21,0.58999633,0.684609338,90.75249939,98.05040009
22-12-2022,Amazon,85.51999664,85.68000031,82.25,83.79000092,81431300,2022,December,22,-1.72999572,-2.02291369,90.23549957,97.46820007
23-12-2022,Amazon,83.25,85.77999878,82.93000031,85.25,57433700,2022,December,23,2,2.402402402,89.82749939,96.9226001
27-12-2022,Amazon,84.97000122,85.34999847,83,83.04000092,57284000,2022,December,27,-1.9300003,-2.271390223,89.28199959,96.44540009
28-12-2022,Amazon,82.80000305,83.48000336,81.69000244,81.81999969,58228600,2022,December,28,-0.98000336,-1.183578894,88.75199966,95.80600006
29-12-2022,Amazon,82.87000275,84.55000305,82.55000305,84.18000031,54995900,2022,December,29,1.30999756,1.580786191,88.13399963,95.16240006
30-12-2022,Amazon,83.12000275,84.05000305,82.47000122,84,62401200,2022,December,30,0.87999725,1.058706955,87.55899963,94.54100006
03-01-2023,Amazon,85.45999908,86.95999908,84.20999908,85.81999969,76706000,2023,January,3,0.36000061,0.421250426,87.14349976,93.95240006
04-01-2023,Amazon,86.55000305,86.98000336,83.36000061,85.13999939,68885100,2023,January,4,-1.41000366,-1.629120289,86.84999962,93.26880005
05-01-2023,Amazon,85.33000183,85.41999817,83.06999969,83.12000275,67930800,2023,January,5,-2.20999908,-2.589943786,86.59349976,92.53480011
06-01-2023,Amazon,83.02999878,86.40000153,81.43000031,86.08000183,83303400,2023,January,6,3.05000305,3.673374798,86.47449989,91.84440018
09-01-2023,Amazon,87.45999908,89.48000336,87.08000183,87.36000061,65266100,2023,January,9,-0.09999847,-0.114336235,86.325,91.27840012
10-01-2023,Amazon,87.56999969,90.19000244,87.29000092,89.87000275,67756600,2023,January,10,2.30000306,2.626473756,86.36400032,90.85660019
11-01-2023,Amazon,90.93000031,95.26000214,90.93000031,95.08999634,103126200,2023,January,11,4.15999603,4.57494338,86.59099999,90.69020004
12-01-2023,Amazon,96.93000031,97.19000244,93.5,95.26999664,85254800,2023,January,12,-1.66000367,-1.712579867,86.72999992,90.54679993
13-01-2023,Amazon,94.18000031,98.37000275,94.12000275,98.12000275,85549400,2023,January,13,3.94000244,4.183481023,87.05699997,90.57339996
17-01-2023,Amazon,98.68000031,98.88999939,95.73000336,96.05000305,72755000,2023,January,17,-2.62999726,-2.665177596,87.43700027,90.65199997
18-01-2023,Amazon,97.25,99.31999969,95.37999725,95.45999908,79570400,2023,January,18,-1.79000092,-1.840617913,87.8170002,90.77519989
19-01-2023,Amazon,94.73999786,95.44000244,92.86000061,93.68000031,69002700,2023,January,19,-1.05999755,-1.118849033,88.25500031,90.82919983
20-01-2023,Amazon,93.86000061,97.34999847,93.19999695,97.25,67481500,2023,January,20,3.38999939,3.611761526,88.85800018,90.96359985
23-01-2023,Amazon,97.55999756,97.77999878,95.86000061,97.51999664,76501100,2023,January,23,-0.04000092,-0.041001354,89.39550018,91.11439972
24-01-2023,Amazon,96.93000031,98.08999634,96,96.31999969,66929500,2023,January,24,-0.61000062,-0.629320766,90.02200012,91.31799972
25-01-2023,Amazon,92.55999756,97.23999786,91.51999664,97.18000031,94261600,2023,January,25,4.62000275,4.99136006,90.61850014,91.32899979
26-01-2023,Amazon,98.23999786,99.48999786,96.91999817,99.22000122,68523600,2023,January,26,0.98000336,0.997560445,91.42750015,91.29759979
27-01-2023,Amazon,99.52999878,103.4899979,99.52999878,102.2399979,87775600,2023,January,27,2.70999912,2.722796296,92.44850006,91.37259979
30-01-2023,Amazon,101.0899963,101.7399979,99.01000214,100.5500031,70691900,2023,January,30,-0.5399932,-0.534170758,93.2670002,91.40479981
31-01-2023,Amazon,101.1600037,103.3499985,101.1399994,103.1299973,66527300,2023,January,31,1.9699936,1.947403646,94.22350007,91.5249997
01-02-2023,Amazon,102.5299988,106.2399979,101.2399979,105.1500015,80450100,2023,February,1,2.6200027,2.555352317,95.19000016,91.73099976
02-02-2023,Amazon,110.25,114,108.8799973,112.9100037,158154200,2023,February,2,2.6600037,2.412701769,96.57850037,92.10639984
03-02-2023,Amazon,105.2600021,108.7799988,102.5199966,103.3899994,144374800,2023,February,3,-1.8700027,-1.776555826,97.59200021,92.32499985
06-02-2023,Amazon,102.9300003,103.9499969,100.6500015,102.1800003,81945200,2023,February,6,-0.75,-0.728650537,98.39700013,92.50459992
07-02-2023,Amazon,101.1699982,102.4100037,98.08000183,102.1100006,119501300,2023,February,7,0.9400024,0.929131577,99.13450013,92.66419998
08-02-2023,Amazon,102.0400009,102.6699982,98.77999878,100.0500031,75878300,2023,February,8,-1.9899978,-1.950213429,99.64350015,92.79699997
